id,user1_id,user2_id
17205,6991,692
17206,43829,43423
17207,83055,14930
17208,87683,96638
17209,9444,40006
17210,72623,30136
17211,36617,3685
17212,28900,68443
17213,77681,14063
17214,2381,21658
17215,29554,83797
17216,82112,33574
17217,21257,72406
17218,71990,99345
17219,31853,8147
17220,64960,1650
17221,53362,76680
17222,84214,70094
17223,27116,99643
17224,44394,48912
17225,33765,38299
17226,58313,48583
17227,84970,43078
17228,45899,56132
17229,78033,68012
17230,7193,47685
17231,93965,24253
17232,45446,93827
17233,4276,10682
17234,83518,14226
17235,33048,52703
17236,27033,43163
17237,46790,35295
17238,70605,89999
17239,97241,25474
17240,84429,59247
17241,59400,56035
17242,70921,58315
17243,52198,64634
17244,25143,27764
17245,14821,52782
17246,68368,81589
17247,53789,66436
17248,75482,95698
17249,3544,54571
17250,96187,24407
17251,79264,8167
17252,76543,4328
17253,41443,73552
17254,87798,51903
17255,10904,52295
17256,16407,88132
17257,76233,41606
17258,81062,56552
17259,72343,49933
17260,86418,77718
17261,24623,43728
17262,53121,45510
17263,40783,57835
17264,33642,47122
17265,15932,44347
17266,31473,32533
17267,49886,13333
17268,3028,62624
17269,30821,15050
17270,76650,14997
17271,83929,45245
17272,26152,744
17273,12174,55408
17274,67900,1664
17275,77970,23339
17276,95600,31256
17277,90476,66155
17278,41460,71129
17279,25451,66565
17280,80639,83155
17281,48163,4579
17282,43869,41493
17283,20907,4323
17284,93602,56972
17285,64695,3142
17286,35325,68529
17287,52689,88540
17288,72329,86756
17289,51944,1303
17290,51459,17356
17291,77252,66357
17292,61214,49991
17293,44992,99056
17294,33859,86923
17295,34530,56025
17296,9996,76039
17297,19082,30952
17298,41290,88828
17299,47750,40634
17300,67685,12472
17301,67583,83857
17302,62692,52554
17303,5996,31718
17304,53084,43218
17305,47048,76378
17306,56500,53265
17307,93625,46648
17308,44733,67038
17309,82793,43196
17310,18036,23108
17311,73197,94071
17312,36905,99994
17313,76196,12085
17314,16684,51469
17315,20173,93481
17316,45024,13299
17317,28704,73775
17318,88367,7659
17319,35246,73097
17320,88300,4433
17321,87320,65683
17322,15930,71329
17323,79895,16180
17324,13516,53903
17325,63030,91570
17326,22899,85741
17327,4683,52176
17328,87509,96149
17329,72251,64286
17330,33786,43997
17331,41912,90293
17332,20560,30219
17333,4140,74091
17334,35046,47030
17335,73172,44511
17336,788,26709
17337,99829,19108
17338,6847,47812
17339,68,34795
17340,11123,65513
17341,36995,47941
17342,90967,83332
17343,85676,3233
17344,16019,90591
17345,40767,2169
17346,80860,68686
17347,82964,46493
17348,21604,73994
17349,845,2242
17350,84514,48180
17351,27706,55035
17352,40500,5751
17353,23347,62610
17354,10077,2102
17355,88094,35353
17356,24143,16783
17357,39483,27831
17358,50286,14918
17359,95020,94443
17360,81096,30691
17361,75234,15500
17362,40112,2169
17363,95936,1502
17364,68846,6166
17365,52828,10683
17366,44211,76544
17367,90297,83985
17368,90468,44782
17369,89042,30647
17370,66774,17395
17371,84971,20898
17372,49539,18932
17373,70779,97805
17374,42108,74832
17375,3309,57648
17376,49427,21773
17377,33609,162
17378,85210,18957
17379,60954,80160
17380,39817,31375
17381,65940,50761
17382,69158,69481
17383,25708,93574
17384,40877,24609
17385,78835,79728
17386,56106,64909
17387,50551,8299
17388,33183,42435
17389,2148,26078
17390,79579,83426
17391,86192,28883
17392,59163,40818
17393,85516,46386
17394,81483,48581
17395,18766,67621
17396,96288,79169
17397,88515,17748
17398,44861,40214
17399,84309,11034
17400,72913,84167
17401,67822,70874
17402,15926,40915
17403,16438,18505
17404,7453,90844
17405,40536,26827
17406,72054,99890
17407,95120,45147
17408,75371,7799
17409,34353,73454
17410,49107,54928
17411,97141,39137
17412,21651,25473
17413,63711,90241
17414,84136,92333
17415,9676,30716
17416,74767,52962
17417,105,71100
17418,83835,66341
17419,17664,41252
17420,68063,8777
17421,31746,6226
17422,48842,48435
17423,43577,67065
17424,97253,51757
17425,98648,46535
17426,64140,60437
17427,43585,40068
17428,97630,75634
17429,17138,64140
17430,61009,44652
17431,70924,12052
17432,41586,7467
17433,20753,38436
17434,59043,28102
17435,24180,21964
17436,92911,84144
17437,28597,40627
17438,70903,59822
17439,95035,71391
17440,51328,79297
17441,19529,80287
17442,49093,72458
17443,1330,26735
17444,83219,63274
17445,51525,3021
17446,1098,67261
17447,95032,64699
17448,11512,84399
17449,67495,27758
17450,2762,80600
17451,181,32386
17452,75836,21329
17453,62072,30463
17454,53939,4825
17455,11622,97343
17456,4682,45033
17457,66440,40622
17458,6195,41268
17459,30176,88214
17460,9636,72300
17461,82506,49387
17462,84535,84538
17463,14881,78511
17464,31658,24294
17465,1261,57120
17466,77618,71572
17467,49156,50173
17468,33977,5599
17469,49318,5618
17470,98829,8342
17471,49542,67347
17472,24785,91036
17473,44873,75610
17474,29216,16329
17475,71678,88653
17476,46301,53325
17477,64609,46862
17478,13725,27820
17479,71672,66557
17480,63561,54935
17481,70659,8531
17482,66968,65178
17483,27778,151
17484,87907,96140
17485,81208,92019
17486,84529,26739
17487,28490,72346
17488,61541,22648
17489,75271,2259
17490,82917,83520
17491,36453,99819
17492,18030,73369
17493,55005,96062
17494,20889,84065
17495,644,22331
17496,28789,47478
17497,72912,10546
17498,70737,28401
17499,57814,35748
17500,15865,80087
17501,65576,76581
17502,58152,19217
17503,89138,14872
17504,46018,81470
17505,22371,9168
17506,14827,12207
17507,63131,20931
17508,27087,46859
17509,25610,965
17510,14189,5747
17511,89246,49209
17512,3655,79427
17513,10951,9195
17514,55989,75603
17515,77184,14865
17516,81040,82182
17517,82456,27948
17518,37817,33063
17519,26468,79801
17520,21493,33002
17521,34833,60555
17522,5984,2187
17523,75031,63213
17524,99357,10542
17525,18974,17388
17526,44005,32749
17527,70491,61652
17528,77341,15234
17529,92919,61414
17530,66346,53454
17531,35269,50571
17532,11868,29945
17533,54602,47087
17534,89276,78851
17535,37512,93594
17536,91062,91745
17537,37164,88594
17538,66949,10800
17539,13632,90629
17540,53661,75274
17541,53243,90570
17542,37175,2726
17543,92104,47673
17544,47970,36204
17545,15871,86479
17546,17150,57549
17547,84012,4764
17548,37866,50281
17549,96670,41443
17550,59181,13671
17551,98793,82976
17552,55860,40701
17553,88194,66279
17554,64891,68113
17555,49771,82983
17556,88866,12176
17557,55136,25816
17558,67394,65999
17559,80647,31778
17560,29245,39874
17561,55448,65781
17562,46663,97711
17563,34799,2378
17564,7534,86643
17565,19675,92778
17566,64027,25681
17567,9799,32130
17568,13492,95760
17569,46664,4990
17570,61915,15577
17571,527,2450
17572,66180,24986
17573,47330,82708
17574,26849,66822
17575,7327,56347
17576,35629,41604
17577,56071,38512
17578,97144,69737
17579,98292,50374
17580,77818,68309
17581,3317,51152
17582,33585,66106
17583,11668,28687
17584,6782,39271
17585,97058,53202
17586,6343,39718
17587,16925,99078
17588,7202,64391
17589,10303,55542
17590,35032,26547
17591,4149,83913
17592,63766,93830
17593,83597,82742
17594,42975,27228
17595,97251,57347
17596,81270,81852
17597,97878,26523
17598,95819,26920
17599,87073,99479
17600,92763,79237
17601,57098,95546
17602,30070,97320
17603,28198,12368
17604,52069,88341
17605,9136,61734
17606,79662,69647
17607,19009,35604
17608,4725,78037
17609,64101,48563
17610,83709,17929
17611,82803,86817
17612,36152,97325
17613,7797,41885
17614,74833,76360
17615,89331,21981
17616,66872,53503
17617,35280,96529
17618,36522,54729
17619,25315,59590
17620,89765,98966
17621,51132,26109
17622,47354,80675
17623,73903,72793
17624,25581,90934
17625,12155,84891
17626,90525,32812
17627,8396,31609
17628,6404,75397
17629,51490,48853
17630,28284,67884
17631,15724,38866
17632,76393,73443
17633,74942,80420
17634,74668,14209
17635,94476,88795
17636,64922,99701
17637,44925,76983
17638,49295,25220
17639,9399,37619
17640,61284,87015
17641,45338,22514
17642,52417,43718
17643,16402,33063
17644,9003,32172
17645,85316,92711
17646,36281,28078
17647,56322,64336
17648,19646,44564
17649,33909,44573
17650,7076,48647
17651,78260,70122
17652,96708,74608
17653,10661,29510
17654,29647,36101
17655,30146,93000
17656,40556,20983
17657,30080,17587
17658,95750,13044
17659,82613,14486
17660,57315,15634
17661,19734,65330
17662,4119,44603
17663,60397,7618
17664,25517,23972
17665,75657,96094
17666,40212,8016
17667,58054,27158
17668,50052,60618
17669,52262,51219
17670,81235,56232
17671,73062,58965
17672,33344,92419
17673,29578,35789
17674,56318,92021
17675,49000,65952
17676,79812,12943
17677,14708,43940
17678,34047,55619
17679,76928,15247
17680,45797,92395
17681,46845,15911
17682,22659,58361
17683,94478,32782
17684,87852,74895
17685,57209,68482
17686,77727,40203
17687,65707,394
17688,62711,52391
17689,91628,82496
17690,59179,67527
17691,99229,11941
17692,58414,8276
17693,8018,12183
17694,93377,52894
17695,87933,67617
17696,9173,67485
17697,26292,45495
17698,90885,10889
17699,24278,58077
17700,61303,97553
17701,48904,15310
17702,966,54476
17703,7834,80105
17704,20059,68043
17705,63637,36818
17706,32139,7566
17707,81106,44383
17708,75504,43073
17709,46960,40380
17710,64847,46556
17711,9706,17152
17712,52144,26
17713,24895,68099
17714,91195,21392
17715,37089,10878
17716,17712,21193
17717,87483,44821
17718,89880,43854
17719,52030,71113
17720,32998,22333
17721,80762,93711
17722,4138,7569
17723,43183,55510
17724,70852,29394
17725,62983,33657
17726,24549,97903
17727,91790,41018
17728,66180,17874
17729,46567,67070
17730,4114,90677
17731,90474,95462
17732,11002,6479
17733,64172,73586
17734,91496,1485
17735,44709,17242
17736,99978,23363
17737,74623,31002
17738,88688,35525
17739,68769,91191
17740,48482,89034
17741,77129,13310
17742,4898,17290
17743,16200,98523
17744,24836,7187
17745,9170,43790
17746,86893,82957
17747,69914,94402
17748,45512,81963
17749,90602,31133
17750,73427,64696
17751,67353,99411
17752,86711,56853
17753,51196,88676
17754,93841,61883
17755,14194,9075
17756,66222,52145
17757,31000,2773
17758,96683,87124
17759,43692,32944
17760,79424,27907
17761,72620,54610
17762,25158,91778
17763,72590,91811
17764,5878,60987
17765,41551,54819
17766,41373,72376
17767,75436,48384
17768,21228,77275
17769,31922,82686
17770,1051,57591
17771,94286,58736
17772,49077,60834
17773,80914,72249
17774,46098,23229
17775,77361,45823
17776,25086,69538
17777,72288,42868
17778,64611,19545
17779,8377,86501
17780,77205,11909
17781,20612,835
17782,69658,31262
17783,35786,53374
17784,82606,67165
17785,75224,33012
17786,72007,31817
17787,18468,73071
17788,14091,54198
17789,2678,29638
17790,3535,38864
17791,82837,26441
17792,20965,1300
17793,54014,65065
17794,64746,18682
17795,33611,87091
17796,38097,92000
17797,24698,73721
17798,1949,21635
17799,78169,72840
17800,63042,41060
17801,8849,44135
17802,40616,92789
17803,35174,64959
17804,64853,2314
17805,85804,23939
17806,52759,17299
17807,54650,67949
17808,70804,8197
17809,72616,54901
17810,81888,22326
17811,64724,44189
17812,83806,32352
17813,64904,40608
17814,49346,83987
17815,84949,49680
17816,29470,73555
17817,74948,91805
17818,98111,18259
17819,80526,94707
17820,696,33438
17821,23958,13517
17822,24259,81489
17823,47749,25764
17824,25002,43431
17825,22054,17439
17826,11982,17755
17827,48018,63010
17828,18881,64379
17829,75930,76788
17830,88163,79535
17831,4310,94398
17832,60620,2738
17833,25962,87612
17834,97218,80375
17835,94910,72958
17836,41641,7175
17837,73973,15469
17838,15446,82955
17839,43852,36672
17840,34877,78502
17841,6829,79048
17842,3842,9816
17843,72348,62652
17844,53526,43827
17845,52055,97704
17846,66261,6564
17847,99860,26651
17848,94017,75636
17849,24269,39328
17850,20939,63209
17851,27538,83595
17852,49303,91564
17853,29844,90649
17854,77446,70751
17855,8257,43312
17856,44545,84519
17857,44694,64636
17858,10933,99359
17859,68156,33762
17860,12082,18776
17861,39135,97644
17862,87337,84549
17863,10541,33247
17864,50538,97967
17865,45728,95618
17866,64843,28833
17867,27263,19145
17868,16812,49755
17869,5926,10762
17870,22603,68778
17871,78573,83477
17872,77157,9652
17873,23702,92051
17874,12567,70565
17875,18037,61529
17876,68695,17663
17877,99009,67487
17878,99476,5395
17879,65206,50032
17880,75101,47651
17881,11798,24014
17882,62963,19580
17883,42093,95815
17884,92884,11715
17885,36586,75506
17886,57858,4297
17887,19609,80612
17888,41544,50744
17889,81623,58217
17890,26043,8960
17891,13895,14742
17892,52686,49153
17893,27375,48198
17894,30905,40175
17895,93290,85587
17896,74369,60966
17897,76188,4800
17898,81043,62810
17899,64315,40344
17900,29650,10103
17901,68776,34988
17902,13077,7217
17903,43104,87621
17904,61600,9411
17905,12970,30411
17906,32795,5979
17907,43013,41412
17908,33885,11045
17909,56396,30943
17910,12102,44043
17911,4609,82579
17912,89406,83195
17913,98419,89672
17914,78141,74338
17915,70224,52805
17916,41366,18669
17917,75842,52489
17918,46890,92207
17919,54756,30397
17920,33376,46105
17921,80673,43783
17922,92818,38772
17923,65,20805
17924,19748,70130
17925,16618,82284
17926,31393,24396
17927,52675,76743
17928,56557,96713
17929,95206,12000
17930,54764,6658
17931,51924,54528
17932,53783,32527
17933,70915,44005
17934,8828,87307
17935,98998,46490
17936,57357,28812
17937,21942,24299
17938,41602,98594
17939,41331,22572
17940,38417,81771
17941,97835,16979
17942,40410,76362
17943,98297,55061
17944,76732,89544
17945,40889,79053
17946,55717,70014
17947,55807,28604
17948,4335,36358
17949,56030,28348
17950,67633,65525
17951,6363,87894
17952,38213,53829
17953,27301,28264
17954,19400,45009
17955,29756,12746
17956,4841,30330
17957,95250,59572
17958,28022,42162
17959,71880,7248
17960,57550,67273
17961,70128,64680
17962,7095,43581
17963,77711,87863
17964,12557,48161
17965,78919,36709
17966,39210,4268
17967,68307,6691
17968,94472,36471
17969,25556,70227
17970,36071,11519
17971,30475,81542
17972,12329,59607
17973,45475,91129
17974,12849,97608
17975,56855,8725
17976,84621,40299
17977,35184,41940
17978,16540,64695
17979,80512,81650
17980,56459,32503
17981,62702,83451
17982,8344,24047
17983,10753,22405
17984,29412,72130
17985,28176,50411
17986,62262,70698
17987,47510,26728
17988,74984,22544
17989,83538,66372
17990,81300,89640
17991,64798,74527
17992,528,27978
17993,9361,35597
17994,22605,41092
17995,88538,52890
17996,27878,67912
17997,22098,93582
17998,85987,26940
17999,30356,93025
18000,96167,84277
18001,47717,59265
18002,66238,82524
18003,93174,15955
18004,30633,15432
18005,57195,68781
18006,82020,162
18007,35676,58334
18008,34944,84341
18009,46172,48131
18010,51002,98089
18011,45837,41512
18012,33815,17394
18013,79492,92663
18014,11672,38094
18015,86767,53432
18016,99323,74702
18017,7097,94361
18018,43402,77171
18019,54747,42535
18020,15253,67437
18021,69367,5468
18022,14288,67094
18023,40882,77002
18024,25991,25453
18025,68231,18900
18026,84875,5869
18027,26735,86433
18028,42587,99649
18029,11950,27763
18030,69845,97307
18031,48258,35820
18032,1010,44006
18033,24279,69841
18034,91973,70082
18035,57682,20621
18036,5367,99789
18037,87398,20532
18038,47895,80998
18039,79596,19633
18040,88660,12303
18041,6321,96228
18042,70261,68058
18043,36767,38485
18044,88291,22745
18045,84157,4581
18046,1741,63406
18047,32136,13939
18048,27579,9505
18049,97669,46589
18050,65292,68128
18051,96942,64843
18052,45527,89573
18053,86539,71967
18054,77658,29867
18055,51298,84420
18056,1735,44801
18057,58396,82026
18058,31909,76515
18059,89948,42148
18060,82706,55165
18061,20927,95448
18062,92262,75433
18063,78544,35902
18064,30701,88243
18065,20864,86292
18066,43010,7651
18067,15538,5652
18068,62421,47387
18069,93222,97716
18070,60143,90533
18071,49440,14471
18072,25092,12454
18073,65873,88571
18074,24923,19372
18075,15685,70010
18076,70612,89779
18077,57689,97546
18078,93042,87522
18079,29735,94419
18080,86051,16885
18081,25324,47727
18082,6836,69966
18083,11208,52253
18084,19852,61584
18085,87248,6190
18086,1603,1116
18087,77625,74984
18088,50968,97019
18089,84831,61796
18090,63069,31724
18091,2102,19685
18092,99712,85458
18093,58622,28338
18094,89918,73010
18095,4760,99818
18096,65285,75825
18097,99377,5990
18098,46334,13431
18099,44850,3628
18100,79696,97567
18101,49255,1863
18102,56086,22111
18103,19570,29399
18104,7173,55623
18105,72269,50915
18106,3664,59809
18107,97601,30098
18108,20708,92601
18109,9465,8145
18110,25217,64315
18111,192,85495
18112,73243,15503
18113,37400,14862
18114,35462,83263
18115,62805,11442
18116,29149,17890
18117,42788,47873
18118,68314,84486
18119,11499,50004
18120,96012,47006
18121,98126,48003
18122,8265,16856
18123,28562,41103
18124,27808,93915
18125,92853,5508
18126,47567,53873
18127,99475,92458
18128,38091,19251
18129,31428,73541
18130,44240,69166
18131,31789,10587
18132,11788,26973
18133,48880,17581
18134,35890,70019
18135,75846,28308
18136,12545,71333
18137,90240,21557
18138,93632,75231
18139,12821,30352
18140,6350,74256
18141,71156,11227
18142,108,76076
18143,80289,12763
18144,76306,19191
18145,1271,31884
18146,19051,81016
18147,73195,6572
18148,17365,48196
18149,2522,39178
18150,86403,20545
18151,62225,91943
18152,58303,82007
18153,43832,53778
18154,78662,71290
18155,38866,98425
18156,1432,39723
18157,55045,2453
18158,21458,22349
18159,43762,19154
18160,41653,47747
18161,49178,44910
18162,16461,50994
18163,89585,38553
18164,89113,64443
18165,5894,78083
18166,121,55969
18167,39986,41021
18168,70055,14649
18169,77384,497
18170,6275,54860
18171,74676,53332
18172,23406,15397
18173,68523,14608
18174,34931,9240
18175,82904,93286
18176,92240,64683
18177,5961,15599
18178,72807,52914
18179,49723,45566
18180,97152,38337
18181,73350,44466
18182,45020,82101
18183,99945,82511
18184,90885,5655
18185,90033,85798
18186,39125,17097
18187,94400,92921
18188,31925,47015
18189,98361,88259
18190,37272,84923
18191,34246,75368
18192,82956,81152
18193,30935,9493
18194,82021,72114
18195,59105,55559
18196,11160,51316
18197,22659,73797
18198,74714,6446
18199,93222,24621
18200,8938,91334
18201,18804,68910
18202,20088,21076
18203,19298,35305
18204,58779,74235
18205,35769,53080
18206,9234,17374
18207,77223,31871
18208,83567,23239
18209,84815,37195
18210,31719,30955
18211,35549,6583
18212,91266,23910
18213,27680,46322
18214,38520,58970
18215,48699,71952
18216,69787,98345
18217,2690,32936
18218,9648,44087
18219,81115,19619
18220,60225,65480
18221,42106,15403
18222,59023,15569
18223,67925,39077
18224,74058,6147
18225,68152,91026
18226,79573,85079
18227,17972,75012
18228,63846,47526
18229,23621,6181
18230,61040,52384
18231,9063,88536
18232,20030,56451
18233,30025,19414
18234,59301,79039
18235,45233,91482
18236,96531,72410
18237,54991,22559
18238,50412,38229
18239,97233,17250
18240,33921,81024
18241,86242,61137
18242,38256,72383
18243,46364,68260
18244,15220,98732
18245,76111,16799
18246,41510,34277
18247,55964,88383
18248,80447,16539
18249,95662,86634
18250,92354,34744
18251,43014,68546
18252,55337,25570
18253,19891,86448
18254,65676,78250
18255,1374,36218
18256,98837,36501
18257,49694,39897
18258,70905,61438
18259,13097,98224
18260,19721,11378
18261,15738,30232
18262,36097,66712
18263,52152,41279
18264,15296,87149
18265,46261,32696
18266,40312,76326
18267,95667,39117
18268,6081,53427
18269,91234,3411
18270,40891,45273
18271,68207,90046
18272,37324,52368
18273,15504,56809
18274,23547,93907
18275,84088,28759
18276,62323,30887
18277,81372,7075
18278,99565,91488
18279,34981,86625
18280,66208,65093
18281,72264,52420
18282,17944,35618
18283,1376,69771
18284,60353,65922
18285,3865,27585
18286,4870,35781
18287,34761,89977
18288,35782,3323
18289,48046,79354
18290,37716,56556
18291,94755,9116
18292,6633,91057
18293,14857,17775
18294,69366,6957
18295,61889,49630
18296,2652,86615
18297,4591,99551
18298,27209,30227
18299,18707,63231
18300,72487,7708
18301,74549,74029
18302,39592,80309
18303,11923,84918
18304,69763,87256
18305,35934,64892
18306,90650,76692
18307,20358,43744
18308,83042,71452
18309,77378,72065
18310,20975,52020
18311,75564,72390
18312,57090,12800
18313,37788,72131
18314,63092,74435
18315,5721,32185
18316,77389,15401
18317,41272,76684
18318,220,83654
18319,80839,34360
18320,87635,37118
18321,13566,32873
18322,89421,34058
18323,98674,2079
18324,91879,81853
18325,44557,56792
18326,97513,93901
18327,8203,98717
18328,48540,55921
18329,343,15776
18330,95177,33002
18331,72430,40541
18332,2177,33421
18333,68605,80821
18334,33717,99658
18335,71978,89546
18336,79153,69708
18337,3524,24009
18338,6688,57862
18339,74090,14630
18340,9081,32498
18341,23741,96039
18342,64315,85637
18343,55554,13239
18344,14027,96262
18345,81943,13969
18346,47906,60897
18347,2270,50003
18348,85993,86391
18349,45193,417
18350,60306,15821
18351,247,14040
18352,77005,79004
18353,87830,5139
18354,97511,52267
18355,81003,25276
18356,74182,75444
18357,96154,69510
18358,75599,61204
18359,4125,23887
18360,18073,1095
18361,49788,1580
18362,52195,58589
18363,93037,77847
18364,75321,3072
18365,28450,75969
18366,97964,94580
18367,83772,77134
18368,36591,22107
18369,69755,45044
18370,19809,65409
18371,40034,38342
18372,68088,95739
18373,43952,16804
18374,32598,64670
18375,35401,4402
18376,62803,51003
18377,92078,90178
18378,99388,86299
18379,54782,80390
18380,34140,93815
18381,21661,89680
18382,9731,123
18383,58539,57908
18384,37237,34747
18385,8187,29631
18386,88775,42652
18387,78650,40703
18388,3416,51750
18389,20170,19649
18390,6881,47193
18391,65101,35816
18392,56839,49072
18393,51087,69645
18394,57483,24574
18395,31583,90434
18396,42977,78383
18397,56722,26926
18398,1453,23063
18399,23306,9367
18400,76780,89796
18401,9906,29901
18402,75347,77939
18403,67616,90392
18404,20482,68365
18405,41097,76921
18406,92587,58090
18407,50215,79210
18408,2506,37985
18409,79358,6117
18410,34070,66785
18411,7973,26422
18412,96620,41963
18413,93374,82003
18414,6393,97302
18415,51558,18883
18416,91693,46731
18417,81797,46943
18418,27456,90541
18419,95924,45364
18420,96440,22885
18421,63166,5216
18422,62217,50443
18423,4118,5803
18424,919,93282
18425,26815,69118
18426,66347,75036
18427,89269,12164
18428,69906,36995
18429,56756,19853
18430,66302,41754
18431,2936,52498
18432,12226,98029
18433,97397,79490
18434,98497,2180
18435,49052,66838
18436,22094,91229
18437,97412,26958
18438,92705,38381
18439,28063,19663
18440,61477,91740
18441,70123,94123
18442,11701,1981
18443,66108,97074
18444,76600,32318
18445,9818,71306
18446,84729,65272
18447,30953,38086
18448,51447,9150
18449,90207,4388
18450,56787,46104
18451,28297,61220
18452,17246,97682
18453,30973,31266
18454,87711,32000
18455,30901,93554
18456,3618,91470
18457,32123,69224
18458,52478,18600
18459,40814,50784
18460,54440,51076
18461,63419,37560
18462,91994,82450
18463,50441,4911
18464,47939,35335
18465,14574,89111
18466,5749,50928
18467,8688,99701
18468,49303,74059
18469,74358,14097
18470,29125,2659
18471,73480,64604
18472,66541,94313
18473,12927,21305
18474,90261,65235
18475,5548,90198
18476,74164,34547
18477,34330,4599
18478,3028,17757
18479,79972,7256
18480,65061,42500
18481,62342,834
18482,1445,94018
18483,28399,37109
18484,67648,30209
18485,16085,25942
18486,6655,25956
18487,37815,11951
18488,98425,50475
18489,28754,36150
18490,44087,80284
18491,9261,30747
18492,21651,39576
18493,22393,89473
18494,34755,35424
18495,87254,30832
18496,78775,89930
18497,12605,48194
18498,96502,52374
18499,62050,33807
18500,58226,35221
18501,78286,10779
18502,82512,46788
18503,91596,31273
18504,53846,21186
18505,36898,83803
18506,73955,81429
18507,78680,24573
18508,72020,393
18509,3677,59845
18510,54431,46238
18511,26488,75834
18512,10337,68449
18513,49573,5862
18514,88064,96729
18515,17444,42311
18516,29556,67688
18517,17834,85074
18518,74701,62465
18519,1223,86730
18520,54265,14881
18521,49643,61484
18522,63346,42794
18523,62266,11309
18524,61166,27837
18525,15451,95300
18526,43807,70306
18527,29463,49416
18528,37867,40371
18529,77027,82384
18530,66828,27888
18531,46975,44068
18532,19411,47477
18533,28841,38022
18534,31624,25673
18535,18359,45248
18536,79066,94679
18537,50712,93386
18538,71353,17175
18539,76341,149
18540,61068,64356
18541,20712,35269
18542,56876,79055
18543,86867,88686
18544,18897,6029
18545,95184,95356
18546,38439,41244
18547,9158,9145
18548,5194,17262
18549,95981,49276
18550,81948,41553
18551,76873,29027
18552,78400,39492
18553,51515,1696
18554,66374,93370
18555,64930,56889
18556,18729,55446
18557,67401,66055
18558,81273,57922
18559,87862,42340
18560,37531,57160
18561,96701,32668
18562,12914,27185
18563,24623,35237
18564,80169,56746
18565,27472,85267
18566,66322,67039
18567,55190,63553
18568,86945,86704
18569,5511,63851
18570,5636,82061
18571,59986,2452
18572,59152,7710
18573,96439,2735
18574,81443,50338
18575,51673,83651
18576,75311,8687
18577,56981,9440
18578,61864,34924
18579,13500,14725
18580,71950,38314
18581,58693,28551
18582,46245,55673
18583,11107,80567
18584,73736,37707
18585,29739,93906
18586,83373,5969
18587,63272,26935
18588,825,80763
18589,75348,34
18590,89516,76779
18591,7004,54403
18592,19729,49967
18593,32846,36651
18594,84532,74294
18595,32516,5878
18596,2983,35333
18597,23099,12203
18598,86434,27785
18599,49757,17794
18600,94680,33037
18601,94573,12394
18602,10221,68760
18603,14866,39176
18604,60806,87670
18605,60680,84239
18606,96094,98525
18607,54417,55673
18608,80151,59681
18609,43163,30308
18610,99438,72248
18611,48343,28770
18612,71670,51007
18613,44639,41062
18614,90519,55477
18615,15285,21250
18616,75523,1609
18617,65602,68007
18618,73527,3508
18619,16013,62822
18620,20918,64277
18621,86234,52044
18622,35484,46008
18623,10804,43515
18624,41063,88397
18625,19817,29651
18626,57340,87009
18627,19440,72706
18628,83657,533
18629,28848,80547
18630,38511,98662
18631,92266,42848
18632,6242,13944
18633,46622,39033
18634,29278,98319
18635,84035,13478
18636,97126,15250
18637,35836,39650
18638,72061,41708
18639,54407,22213
18640,27809,84348
18641,76614,40131
18642,25479,96921
18643,3309,94014
18644,64039,56352
18645,31517,44047
18646,98855,4820
18647,15630,51052
18648,88388,28853
18649,34161,18585
18650,63811,93407
18651,36112,58898
18652,6944,78872
18653,77076,79039
18654,85121,65766
18655,76938,84053
18656,18611,33156
18657,19520,94107
18658,53225,71967
18659,94500,83269
18660,96884,7508
18661,99434,83127
18662,33408,40019
18663,19889,27606
18664,93335,92228
18665,64631,26963
18666,58253,2029
18667,20427,3036
18668,65911,81114
18669,3477,5621
18670,65408,5107
18671,54177,1500
18672,11525,71825
18673,64241,75305
18674,78420,54233
18675,62243,23323
18676,30689,32436
18677,50677,24698
18678,30191,45445
18679,20919,97077
18680,74297,64974
18681,62422,60256
18682,45229,69541
18683,44346,90930
18684,91844,86091
18685,58748,81147
18686,38319,44608
18687,74813,59669
18688,89305,41380
18689,81164,88904
18690,19600,50165
18691,11022,52280
18692,81305,33358
18693,73575,8563
18694,75083,26802
18695,58149,83919
18696,98593,98915
18697,32497,41300
18698,50142,95555
18699,31555,41396
18700,10960,26882
18701,28889,36043
18702,13563,55327
18703,22443,96261
18704,48356,31947
18705,146,6281
18706,79813,14735
18707,62318,29963
18708,43508,23969
18709,37327,26158
18710,42032,39886
18711,91379,8564
18712,3885,3599
18713,12579,86073
18714,11367,58045
18715,64005,33125
18716,83764,10264
18717,48306,50326
18718,26554,38222
18719,58610,88063
18720,82748,17679
18721,43978,9795
18722,20670,41044
18723,63669,60583
18724,74367,13062
18725,76506,93080
18726,18488,34541
18727,93342,31995
18728,44311,95379
18729,20356,30197
18730,26329,90765
18731,82784,31368
18732,4413,79016
18733,35918,98042
18734,67484,88871
18735,26298,17523
18736,57453,91756
18737,48358,54044
18738,23637,98111
18739,30004,14488
18740,82498,50146
18741,8477,87693
18742,34446,9558
18743,30188,78667
18744,69499,34277
18745,14382,88072
18746,26532,88827
18747,94185,7857
18748,72199,67486
18749,14486,79974
18750,30257,77891
18751,89834,92906
18752,96779,39805
18753,92200,13071
18754,58304,83136
18755,51987,53642
18756,25859,5484
18757,5985,38701
18758,83016,23286
18759,63595,80109
18760,70090,94095
18761,52825,65114
18762,15663,60588
